City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
148,Clyde River,CA,2022-12-21 04:14:09,70.4692,-68.5914,-18.54,96,70,6.49
149,San Angelo,US,2022-12-21 04:10:45,31.4638,-100.437,43.54,81,64,7.0
150,Dingle,PH,2022-12-21 04:14:09,10.9995,122.6711,82.44,81,96,8.23
151,Eyl,SO,2022-12-21 04:14:10,7.9803,49.8164,76.01,78,18,17.85
152,Aden,YE,2022-12-21 04:14:10,12.7794,45.0367,77.16,68,3,16.51
153,Tasiilaq,GL,2022-12-21 04:06:24,65.6145,-37.6368,12.36,55,7,3.27
154,Urumqi,CN,2022-12-21 04:14:01,43.801,87.6005,-1.25,85,7,2.24
155,Pervomayskiy,RU,2022-12-21 04:14:10,53.2485,40.2871,24.17,97,93,4.41
156,Norman Wells,CA,2022-12-21 04:06:16,65.282,-126.8329,-41.76,66,40,2.3
157,Maceio,BR,2022-12-21 04:14:11,-9.6658,-35.7353,74.64,94,40,4.61
158,Ancud,CL,2022-12-21 04:06:24,-41.8697,-73.8203,57.78,93,78,9.4
159,Ola,RU,2022-12-21 04:14:11,59.5833,151.2833,19.35,78,100,11.92
160,Zyryanka,RU,2022-12-21 04:14:12,65.75,150.85,-4.99,98,100,6.42
161,Esperance,AU,2022-12-21 04:06:25,-33.8667,121.9,70.54,61,13,15.17
162,Aktau,KZ,2022-12-21 04:14:12,43.65,51.2,21.78,72,17,6.73
163,Bakel,SN,2022-12-21 04:14:12,14.905,-12.4568,70.54,18,0,12.33
164,Hithadhoo,MV,2022-12-21 04:05:01,-0.6,73.0833,80.67,70,100,11.18
165,Mogadishu,SO,2022-12-21 04:14:13,2.0371,45.3438,78.44,85,81,12.17
166,Severo-Kurilsk,RU,2022-12-21 04:14:13,50.6789,156.125,32.5,95,100,12.88
167,Ponta Do Sol,PT,2022-12-21 04:14:13,32.6667,-17.1,68.72,84,89,1.59
168,Fortuna,US,2022-12-21 04:14:14,40.5982,-124.1573,52.14,94,100,5.01
169,Ponta Delgada,PT,2022-12-21 04:14:14,37.7333,-25.6667,67.5,94,75,12.66
170,Jaisalmer,IN,2022-12-21 04:13:58,26.9147,70.9181,64.62,21,0,6.76
171,Hofn,IS,2022-12-21 04:14:15,64.2539,-15.2082,33.6,71,100,39.44
172,Ahipara,NZ,2022-12-21 04:14:15,-35.1667,173.1667,69.48,72,30,9.51
173,Lompoc,US,2022-12-21 04:07:30,34.6391,-120.4579,48.78,91,51,8.84
174,Faanui,PF,2022-12-21 04:10:00,-16.4833,-151.75,81.12,76,63,18.21
175,Cranbrook,CA,2022-12-21 04:13:35,49.4999,-115.7688,-6.5,99,100,2.26
176,Yarim,YE,2022-12-21 04:14:15,14.298,44.3779,47.39,47,23,1.83
177,Chuy,UY,2022-12-21 04:14:16,-33.6971,-53.4616,63.81,92,0,7.02
178,Salalah,OM,2022-12-21 04:10:03,17.0151,54.0924,70.88,28,76,12.68
179,Naze,JP,2022-12-21 04:06:17,28.3667,129.4833,63.72,74,100,15.28
180,Alice Springs,AU,2022-12-21 04:14:16,-23.7,133.8833,92.75,33,92,12.66
181,Puerto Ayora,EC,2022-12-21 04:14:17,-0.7393,-90.3518,71.55,96,45,4.92
182,Knysna,ZA,2022-12-21 04:12:29,-34.0363,23.0471,58.75,76,59,3.74
183,Aksarka,RU,2022-12-21 04:14:17,66.5606,67.7975,-16.11,93,99,8.19
184,Shimabara,JP,2022-12-21 04:14:17,32.7833,130.3667,43.9,92,100,5.64
185,Manta,EC,2022-12-21 04:15:18,-0.95,-80.7333,73.69,81,61,6.2
186,Preobrazheniye,RU,2022-12-21 04:15:18,42.9019,133.9064,29.37,88,99,6.98
187,Teguise,ES,2022-12-21 04:15:18,29.0605,-13.564,59.22,59,0,8.05
188,Bathsheba,BB,2022-12-21 04:15:19,13.2167,-59.5167,79.41,93,40,24.16
189,Bambanglipuro,ID,2022-12-21 04:15:19,-7.95,110.2833,86.54,62,36,8.23
190,Omboue,GA,2022-12-21 04:15:19,-1.5746,9.2618,74.93,91,100,2.28
191,Los Andes,CL,2022-12-21 04:09:59,-32.8337,-70.5983,66.0,44,0,1.19
192,Kulhudhuffushi,MV,2022-12-21 04:15:20,6.6221,73.07,80.58,73,97,2.8
193,Coahuayana,MX,2022-12-21 04:15:20,18.7333,-103.6833,71.08,74,100,3.04
194,Palembang,ID,2022-12-21 04:15:20,-2.9167,104.7458,84.29,79,40,8.05
195,Shache,CN,2022-12-21 04:15:21,38.4167,77.2406,29.35,33,8,1.77
196,Upernavik,GL,2022-12-21 04:13:14,72.7868,-56.1549,8.71,96,100,14.34
197,Salem,IN,2022-12-21 04:11:18,11.65,78.1667,75.4,64,40,9.22
198,Kailua,US,2022-12-21 04:15:21,21.4022,-157.7394,75.18,76,0,4.0
